"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_1.5","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","isorat_sd_N15","homnetworkmember","mean_of_ratio_deviance","diff_filter","alternative_formula","Sample1_A12-TH1-36.csv","Sample2_A12-TH1-37.csv","Sample3_A12-03_1.csv","Sample4_A12-04_1.csv","Sample5_A12-05_1.csv","Sample6_A12-06_1.csv","Sample7_A12-07_1.csv","Sample8_A12-09_1.csv","Sample9_A12-11_1.csv","Sample10_A12-12_1.csv","Sample11_A12-15_1.csv","Sample12_A12-16_1.csv","Sample13_A12-17_1.csv","Sample14_A12-18_1.csv","Sample15_A12-20_1.csv","Sample16_A12-21_1.csv","Sample17_A12-22_1.csv","Sample18_A12-24_1.csv","Sample19_A12-TH-32_1.csv","Sample20_A12-TH-35_1.csv","Sample21_A12-TH1-23_1.csv","Sample22_A12-TH1-25_1.csv","Sample23_A12-TH1-26_1.csv","Sample24_A12-TH1-27_1.csv","Sample25_A12-TH1-28_1.csv","Sample26_A12-TH1-29_1.csv","Sample27_A12-TH1-31_1.csv","Sample28_A12-Top33_1.csv"
0,158.082272785982,0.0399586,159.089542861,"C_7 H_13 O_3 N_1","C7H13NO3","C_7 H_12 O_3 N_1",7,7,1.857,0.429,7,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1261668708116,0,158.082312463533,0.231000529772834,3,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,7.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1503,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.6,NA,NA,NA,NA,152.4,NA,NA,NA,NA,NA,345.4,NA,NA,NA,NA,NA,NA,NA,NA
-1,158.126766284136,0.0543127,159.134034073,"C_8 H_18 O_2 C13_1","C9H18O2","C_8 H_17 O_2 C13_1",4,9,2,0.222,8,18,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1261668708116,15875.5,158.126789089992,0.495352372828641,8,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,7.55,-345.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.300688395195,NA,NA,NA,NA,29,345.56,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.8,160.3,112.3,843.6,NA,NA,NA,85.2,NA,105.6,NA,NA,NA,NA,132,NA,NA,104.8
0,159.029929813522,0.2071393,160.037173095,"C_6 H_8 O_5","C6H8O5","C_6 H_7 O_5",1,6,1.333,0.833,6,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2345731593164,0,159.029951971674,0.511978875192715,10,0,0.14,3,0,0,0,1,1,0,0,0,0,0,0,0,0,2.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Inf,FALSE,NA,NA,NA,NA,NA,41.6,NA,NA,NA,54.4,NA,NA,30,NA,NA,NA,NA,NA,122.4,NA,29.6,NA,55.9,NA,NA,163.8,139.2,139.9,33.4
-1,159.045176365878,0.1471955,160.052429238,"C_10 H_8 O_2","C10H8O2","C_10 H_7 O_2",4,10,0.8,0.2,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2345731593164,8666.83333333333,159.045200138934,0.425714108912394,24,0.62,0.67,7,1,0,1,0,0,0,0,0,0,0,0,0,0,34.56,-658.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.101810710574,NA,NA,NA,NA,34,658.36,FALSE,NA,NA,NA,366.7,NA,582.2,510.3,361.2,383.1,396.5,534.2,37.8,317.6,411.3,1105.5,1179.7,467.6,NA,1406.5,1437.1,1012.7,224.6,1876.1,1728.6,1809,2291.8,1187.3,2425.3,536
0,159.056413052915,0.1677895,160.063662627,"C_9 H_8 O_1 N_2","C9H8N2O","C_9 H_7 O_1 N_2",1,9,0.889,0.111,9,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2345731593164,0,159.056390602017,0.103523609606713,3,0.67,0.69,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2036,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.5,36.6,52.8,NA,NA,NA
0,159.066346025558,0.3996973,160.073558476,"C_7 H_12 O_4","C7H12O4","C_7 H_11 O_4",7,7,1.714,0.571,7,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2345731593164,22084.6315789474,159.066359813748,0.54198295949773,19,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,123.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Inf,FALSE,NA,NA,NA,2101.7,842.6,3095.2,2476.9,609.8,561.7,7398.1,1651.2,593.7,4151.9,2246.7,NA,2827.1,NA,NA,NA,NA,NA,1583,10967.2,700.8,8696.5,7068.8,2319.2,3814.9,NA
0,159.081542256957,0.0254234,160.088814619,"C_11 H_12 O_1","C11H12O","C_11 H_11 O_1",1,11,1.091,0.091,11,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2345731593164,0,159.081563522347,0.396800631701525,22,0.5,0.52,6,1,0,1,0,0,0,0,0,0,0,0,0,0,26.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,Inf,FALSE,NA,NA,NA,236.6,NA,419.5,404,271.1,278.5,258.2,470.4,NA,258.4,278.9,1040.9,999.2,355.4,NA,1004.5,NA,771.8,169.6,1305.8,1375,1394.7,1619.8,939.9,1856,423.1
0,159.102721006587,0.3346512,160.109943857,"C_8 H_16 O_3","C8H16O3","C_8 H_15 O_3",5,8,2,0.375,8,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2345731593164,12105.4736842105,159.102733808281,0.378621695753796,19,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,70.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Inf,FALSE,NA,NA,NA,833.8,NA,250.2,163.6,40.1,56.2,231.2,NA,82.7,895.1,459.9,NA,1496.5,408.6,511.7,NA,NA,NA,165.9,781,49.7,1066.9,17770.9,1778.4,9444.6,NA
0,160.040415091005,0.0824663,161.047678242,"C_9 H_7 O_2 N_1","C9H7NO2","C_9 H_6 O_2 N_1",1,9,0.778,0.222,9,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3434126798161,0,160.040431325351,0.474782107277433,23,0.67,0.71,7,1,0,1,0,0,0,0,0,0,0,0,0,0,11.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1510,Inf,FALSE,NA,NA,NA,116.2,NA,193.1,175.5,108.7,127,128.7,160.1,NA,104.7,123.1,146.6,365.9,30.4,297.6,437.4,NA,336.4,60,712.7,702.9,528.3,760.6,370.7,992.3,215.1
-1,160.048541169139,0.2081763,161.055784073,"C_9 H_8 O_2 C13_1","C10H8O2","C_9 H_7 O_2 C13_1",4,10,0.8,0.2,9,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3434126798161,0,160.048539420037,0.2983101887599,7,0.62,0.67,7,1,0,1,0,0,0,0,0,0,0,0,0,0,2.46,-658.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.101810710574,NA,NA,NA,NA,34,658.36,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,46.6,NA,98.6,35.6,35.3,120.9,NA,93.7,NA
0,160.076797483807,0.0638921,161.084063623,"C_10 H_11 O_1 N_1","C10H11NO","C_10 H_10 O_1 N_1",2,10,1.1,0.1,10,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3434126798161,0,160.076802902177,0.39259730139687,13,0.5,0.53,6,1,0,1,0,0,0,0,0,0,0,0,0,0,6.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1520,Inf,FALSE,NA,NA,NA,NA,NA,56.5,38.1,NA,NA,NA,NA,NA,NA,NA,47.7,97.2,NA,56.9,121.9,NA,162.3,NA,257.9,308,198.2,303.9,105.1,412.4,NA
0,161.02441116507,0.0386344,162.031693857,"C_9 H_6 O_3","C9H6O3","C_9 H_5 O_3",1,9,0.667,0.333,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4526871636674,0,161.024424507581,0.467189373603042,23,0.67,0.73,7,1,0,1,0,0,0,0,0,0,0,0,0,0,12.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Inf,FALSE,NA,NA,NA,145.7,NA,172.2,109.2,112.9,152.6,94.8,136.3,NA,164.5,169,176,289.8,118.5,331.6,601.9,NA,450.4,41,474.5,382.9,596.3,847.7,466.5,1291.2,254.8
0,161.035677544296,0.1649563,162.042927246,"C_8 H_6 O_2 N_2","C8H6N2O2","C_8 H_5 O_2 N_2",2,8,0.75,0.25,8,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4526871636674,0,161.035677135533,0.451369984347971,9,0.75,0.8,7,1,0,1,0,0,0,0,0,0,0,0,0,0,4.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2032,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.1,60.4,NA,51.5,NA,87.2,79.2,131.8,212.5,NA,309.2,52.4
0,161.045521270928,0.1566958,162.052823095,"C_6 H_10 O_5","C6H10O5","C_6 H_9 O_5",1,6,1.667,0.833,6,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4526871636674,0,161.045519424867,0.256818645507341,12,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,7.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Inf,FALSE,NA,NA,NA,NA,NA,66.5,116.6,NA,NA,349.1,NA,NA,72.6,NA,378.6,NA,NA,NA,NA,NA,84.5,NA,430,NA,151.3,225.6,124.9,89.3,234
-1,161.060792721302,0.0622269,162.068079238,"C_10 H_10 O_2","C10H10O2","C_10 H_9 O_2",2,10,1,0.2,10,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4526871636674,15416.32,161.060821419894,0.446983871723826,25,0.5,0.56,6,1,0,1,0,0,0,0,0,0,0,0,0,0,42.03,-623.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.802748011613,NA,NA,NA,NA,36,623.2,FALSE,NA,NA,NA,441.1,141.1,645.2,542.5,397,498.6,454.5,614.8,30.2,454.6,529.6,2127.3,1345.5,748,NA,1671.8,2488.4,1441.4,228.1,2020.2,1834.8,2123.2,2600.5,1588.8,3177,703.3
0,161.081932952534,0.0056019,162.089208476,"C_7 H_14 O_4","C7H14O4","C_7 H_13 O_4",1,7,2,0.571,7,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4526871636674,13836,161.081935322361,0.216593560763037,14,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,46.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,Inf,FALSE,NA,NA,NA,211.4,NA,NA,NA,NA,30.1,113.2,NA,31.3,354.4,71.1,9147.3,233.7,NA,NA,955.5,NA,815.7,NA,87.4,NA,131.2,2127.1,NA,3587.1,NA
0,161.097185506664,0.0165387,162.104464619,"C_11 H_14 O_1","C11H14O","C_11 H_13 O_1",1,11,1.273,0.091,11,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4526871636674,9621,161.097210195159,0.412898857905512,24,0.4,0.43,5,0,0,0,1,0,1,0,0,0,0,0,0,0,48.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,Inf,FALSE,NA,NA,NA,485.6,NA,762.4,745.1,412.2,534.2,600.8,791.4,39.2,464.3,564.3,1738.5,1724.3,904.9,NA,1856.5,2366.8,1504.2,322.5,2731.8,2385.4,2555.8,2918.9,1631.9,3446.2,766.5
0,162.019660636499,0.035534,163.026942861,"C_8 H_5 O_3 N_1","C8H5NO3","C_8 H_4 O_3 N_1",1,8,0.625,0.375,8,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5623983491464,0,162.019666158551,0.395167724234362,20,0.75,0.82,7,1,0,1,0,0,0,0,0,0,0,0,0,0,8.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1504,Inf,FALSE,NA,NA,NA,68.2,NA,126.2,44,81.1,117.6,87.8,125.2,NA,52.6,85.9,97.3,287.3,NA,NA,474.3,NA,222.4,NA,292.8,94,429.9,541.7,322.9,666.3,277.2
0,162.056045223883,0.0403954,163.063328242,"C_9 H_9 O_2 N_1","C9H9NO2","C_9 H_8 O_2 N_1",1,9,1,0.222,9,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5623983491464,0,162.056048317204,0.37702696746564,22,0.5,0.57,6,1,0,1,0,0,0,0,0,0,0,0,0,0,8.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1512,Inf,FALSE,NA,NA,NA,78.3,NA,146.7,110.4,85.6,96.1,69.3,122.9,NA,82.4,76.7,175,298.5,NA,203.1,292.3,NA,254.4,27.7,535.6,455.4,481.7,589.1,306.2,756.1,172.9
-1,162.064135060149,0.1384731,163.071434073,"C_9 H_10 O_2 C13_1","C10H10O2","C_9 H_9 O_2 C13_1",2,10,1,0.2,9,10,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5623983491464,0,162.064120319321,0.617406762217534,10,0.5,0.56,6,1,0,1,0,0,0,0,0,0,0,0,0,0,3.05,-623.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.802748011613,NA,NA,NA,NA,36,623.2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,46.1,NA,NA,41.3,NA,61.6,NA,84.6,45.9,86.6,163.6,100,164.9,NA
0,162.092418782393,0.1128696,163.099713623,"C_10 H_13 O_1 N_1","C10H13NO","C_10 H_12 O_1 N_1",1,10,1.3,0.1,10,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5623983491464,0,162.092411335001,0.418408353751926,13,0.38,0.41,5,0,0,0,1,0,1,0,0,0,0,0,0,0,4.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1522,Inf,FALSE,NA,NA,NA,NA,NA,43.2,48.9,NA,NA,NA,NA,NA,NA,NA,46.1,115.2,NA,NA,106.7,NA,107,NA,219.6,171.7,168.8,154.1,94.3,194.9,67.4
0,163.003689903768,0.0479175,164.010958476,"C_8 H_4 O_4","C8H4O4","C_8 H_3 O_4",1,8,0.5,0.5,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6725479814756,0,163.003690805612,0.557461525267243,17,0.75,0.83,7,1,0,1,0,0,0,0,0,0,0,0,0,0,10.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,Inf,FALSE,NA,NA,NA,28.9,NA,63.2,NA,54.3,NA,NA,NA,NA,71.1,68.5,100.4,138.7,NA,33.7,404.5,1110.5,169.3,NA,55.6,NA,124.8,1025.4,315.2,810.6,279.5
0,163.040049937051,0.1066034,164.047343857,"C_9 H_8 O_3","C9H8O3","C_9 H_7 O_3",1,9,0.889,0.333,9,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6725479814756,9341.83333333333,163.040054737543,0.393451251804,24,0.5,0.6,6,1,0,1,0,0,0,0,0,0,0,0,0,0,27.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,Inf,FALSE,NA,NA,NA,355.8,NA,369.4,230.2,232.4,296.2,310,373.2,60.3,326.9,405.1,2058.5,694.3,276,592.5,1065.2,NA,1005.5,150.5,1494.8,743.6,1280.7,1912.1,873.6,2417.2,627.3
0,163.061145796277,0.3100353,164.068473095,"C_6 H_12 O_5","C6H12O5","C_6 H_11 O_5",1,6,2,0.833,6,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6725479814756,0,163.061129030372,0.428741054511197,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,8.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600.3,NA,NA,NA,NA,NA,NA,NA,NA,121.5,125.4,NA,43,256.3,273.8
0,163.076453049443,0.001481,164.083729238,"C_10 H_12 O_2","C10H12O2","C_10 H_11 O_2",2,10,1.2,0.2,10,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6725479814756,18008.6666666667,163.076450309495,0.489825116762529,24,0.38,0.44,5,0,0,0,1,0,1,0,0,0,0,0,0,0,72.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,Inf,FALSE,NA,NA,NA,781.5,281.7,1234.4,936.2,737.7,1021.4,905.7,1148.3,102.9,728.2,915.6,4317,2304.6,1137.8,NA,3264.5,NA,2459.3,469.6,4113.6,2837.9,3717.9,5250.9,2784.5,5590.8,1348.8
-1,163.112817881604,0.1237265,164.120114619,"C_11 H_16 O_1","C11H16O","C_11 H_15 O_1",2,11,1.455,0.091,11,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6725479814756,8982.78260869565,163.112826086994,0.379656806303628,23,0.3,0.33,4,0,0,0,1,0,1,0,0,0,0,0,0,0,30.78,-662.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.6879319242053,NA,NA,NA,NA,50,662.11,FALSE,NA,NA,NA,297.1,NA,532.3,465.8,291.1,326,381.7,593.5,44.8,316.5,339.4,1066.1,1043,NA,NA,1152.6,1637.1,1007.1,246.6,1716.1,1380.8,1492.5,1887.7,898.8,1999,476.5
0,164.035280752689,0.2161685,165.042592861,"C_8 H_7 O_3 N_1","C8H7NO3","C_8 H_6 O_3 N_1",1,8,0.875,0.375,8,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7831378128524,0,164.035276644266,0.511002348882828,20,0.5,0.64,6,1,0,1,0,0,0,0,0,0,0,0,0,0,6.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1505,Inf,FALSE,NA,NA,NA,29,NA,31.6,48.6,45.6,39.5,51.1,59.8,NA,36.7,NA,151.3,203.1,NA,71.2,468.3,NA,170.2,NA,286.6,199.3,379.4,782.5,266.7,436.8,109.1
0,164.071664675683,0.224953,165.078978242,"C_9 H_11 O_2 N_1","C9H11NO2","C_9 H_10 O_2 N_1",2,9,1.222,0.222,9,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7831378128524,0,164.071662739716,0.427996045439339,21,0.33,0.43,5,0,0,0,1,0,1,0,0,0,0,0,0,0,10.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1506,Inf,FALSE,NA,NA,NA,96.1,NA,143.3,118,116.2,108.7,153.7,155.3,NA,82.7,121.3,191.6,347.1,NA,213.2,369.9,NA,281.5,NA,517.8,522.8,517.8,611.1,360.7,746,205.3
0,164.108113876576,0.1616143,165.115363623,"C_10 H_15 O_1 N_1","C10H15NO","C_10 H_14 O_1 N_1",2,10,1.5,0.1,10,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7831378128524,0,164.10809258213,0.244377303464431,3,0.25,0.29,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1513,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.3,NA,49,50.1
-1,164.116228858819,0.2170254,165.123469454,"C_10 H_16 O_1 C13_1","C11H16O","C_10 H_15 O_1 C13_1",2,11,1.455,0.091,10,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7831378128524,0,164.116208336764,0.361028718196046,8,0.3,0.33,4,0,0,0,1,0,1,0,0,0,0,0,0,0,2.18,-662.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.6879319242053,NA,NA,NA,NA,50,662.11,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.4,NA,NA,30.7,NA,56.4,NA,50,50.4,60,102.6,NA,82.8,NA
0,165.019397333541,0.393244,166.026608476,"C_8 H_6 O_4","C8H6O4","C_8 H_5 O_4",4,8,0.75,0.5,8,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8941696024765,17604.32,165.019370823193,0.89991778511,25,0.5,0.67,6,1,0,1,0,0,0,0,0,0,0,0,0,0,145.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,Inf,FALSE,NA,NA,63,4045.8,1160.6,1770,806.7,638.3,1073.6,10316.4,1392.1,165.9,3890.4,1226.2,25005.5,3382.5,705.1,1565.3,7172.5,NA,NA,248.3,5136,2095.2,5178,15658.1,4113.9,2141.4,2433.1
-1,165.055717972943,0.0033,166.062993857,"C_9 H_10 O_3","C9H10O3","C_9 H_9 O_3",4,9,1.111,0.333,9,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8941696024765,17316.32,165.055710385104,0.576075300393978,25,0.33,0.47,5,0,0,0,1,0,1,0,0,0,0,0,0,0,68.93,-392.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.747416731063,NA,NA,NA,NA,15,392.12,FALSE,NA,NA,NA,459.4,219.9,816,690.1,667.8,686.3,740.8,686.3,72.5,486.4,711.5,2837.4,1515.8,643.2,1097.9,1967.4,NA,2786.7,333.9,9862.5,1509.3,2899.8,6134.6,1673.8,6691.1,1880.9
0,165.066912339293,0.2316736,166.074227246,"C_8 H_10 O_2 N_2","C8H10N2O2","C_8 H_9 O_2 N_2",1,8,1.25,0.25,8,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8941696024765,0,165.066854731941,0.149944873910881,4,0.25,0.4,5,0,0,0,1,0,1,0,0,0,0,0,0,0,2.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2035,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.4,33.8,74.5,NA,92,NA
-1,165.092064861941,0.2284416,166.099379238,"C_10 H_14 O_2","C10H14O2","C_10 H_13 O_2",4,10,1.4,0.2,10,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8941696024765,8354.33333333333,165.092091732482,0.47845220673093,24,0.25,0.33,4,0,0,0,1,0,1,0,0,0,0,0,0,0,49.44,-580.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.303184810033,NA,NA,NA,NA,26,580.9,FALSE,NA,NA,NA,457.1,NA,1056.8,673.5,541.3,611.1,655.5,1122.3,45.9,443.3,577.2,1608.1,1445,675.6,NA,1785.7,3357.7,1347.2,388.9,2498.1,2041.3,2476.3,3463.9,1636.3,3343.7,846.5
0,165.128477039885,0.0671018,166.135764619,"C_11 H_18 O_1","C11H18O","C_11 H_17 O_1",2,11,1.636,0.091,11,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8941696024765,0,165.128475464701,0.363484719476278,22,0.2,0.24,3,0,0,0,0,0,0,1,0,1,0,0,0,0,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,Inf,FALSE,NA,NA,NA,133,NA,213.5,150.6,91.7,78.5,151,153.4,NA,123.5,143.6,792.6,305,NA,244.8,345.4,1351.1,369.2,98.7,649.6,404.5,580.3,1094.9,NA,1075.6,227.6
